fkgl,compression_ratio,coherence,coverage,fluency
11.8,0.25609756097560976,5.0,5.0,5.0
12.5,0.1197110423116615,5.0,5.0,5.0
15.1,0.21166666666666667,5.0,5.0,5.0
15.8,0.2967741935483871,5.0,5.0,5.0
16.1,0.10382059800664452,5.0,5.0,5.0
12.6,0.3463414634146341,5.0,5.0,5.0
17.8,0.03736920777279522,5.0,4.0,5.0
15.5,0.1419753086419753,5.0,5.0,5.0
11.1,0.3300970873786408,5.0,5.0,5.0
13.9,0.37656903765690375,5.0,5.0,5.0
13.5,0.10152284263959391,5.0,5.0,5.0
12.1,0.026381059751972944,5.0,4.0,5.0
14.4,0.05629691409507923,5.0,4.0,5.0
17.3,0.050488599348534204,5.0,4.0,5.0
15.2,0.06532129580456718,5.0,5.0,5.0
12.5,0.355,5.0,5.0,5.0
13.0,0.10473815461346633,5.0,5.0,5.0
14.3,0.3073394495412844,5.0,5.0,5.0
14.9,0.10385259631490787,5.0,5.0,5.0
16.6,0.01774432047318188,5.0,5.0,5.0
10.2,0.27848101265822783,5.0,5.0,5.0
12.5,0.24496644295302014,5.0,5.0,5.0
11.1,0.38636363636363635,5.0,4.0,5.0
15.2,0.08864954432477216,5.0,5.0,5.0
17.7,0.015675481632164652,4.0,4.0,5.0
12.5,0.30029154518950435,5.0,5.0,5.0
13.5,0.01853854472423915,4.0,4.0,5.0
16.3,0.02385646687697161,4.0,4.0,4.0
16.4,0.025107045543012844,4.0,4.0,4.0
12.9,0.028359511343804537,5.0,4.0,5.0
13.7,0.1085814360770578,5.0,5.0,5.0
16.0,0.019057948559033158,4.0,4.0,5.0
17.3,0.010942528735632184,4.0,4.0,5.0
17.0,0.08857395925597875,5.0,5.0,5.0
12.6,0.0704145371947757,5.0,5.0,5.0
14.2,0.21468926553672316,5.0,5.0,5.0
17.8,0.08912655971479501,5.0,5.0,5.0
14.2,0.07645466847090664,5.0,5.0,5.0
11.7,0.3024390243902439,5.0,5.0,5.0
16.0,0.062436548223350256,4.0,4.0,5.0
16.5,0.09984639016897082,5.0,5.0,5.0
17.2,0.003927579270045023,4.0,4.0,4.0
12.4,0.2701863354037267,5.0,5.0,5.0
13.1,0.21428571428571427,5.0,5.0,5.0
12.4,0.35080645161290325,5.0,5.0,5.0
17.9,0.27419354838709675,5.0,5.0,5.0
14.7,0.1549079754601227,5.0,4.0,5.0
15.1,0.04053198226725776,4.0,4.0,4.0
12.1,0.3952702702702703,5.0,5.0,5.0
15.3,0.047050307636626855,5.0,5.0,5.0
13.1,0.4247787610619469,5.0,5.0,5.0
15.7,0.07066508313539192,4.0,4.0,4.0
19.7,0.006567745074191195,4.0,4.0,5.0
17.0,0.163727959697733,5.0,5.0,5.0
12.4,0.37423312883435583,5.0,5.0,5.0
15.4,0.058175137783221066,5.0,5.0,5.0
14.7,0.2687224669603524,5.0,5.0,5.0
17.2,0.038801261829652996,4.0,4.0,4.0
14.8,0.09293089753772836,5.0,5.0,5.0
16.3,0.09599156118143459,5.0,5.0,5.0
13.6,0.03785293205088427,4.0,4.0,5.0
14.0,0.01379607674067687,4.0,4.0,4.0
15.3,0.06763787721123829,5.0,5.0,5.0
13.5,0.035607420706163975,5.0,4.0,5.0
11.5,0.04969199178644764,4.0,4.0,4.0
15.5,0.06642066420664207,4.0,4.0,4.0
17.6,0.044874133527909525,5.0,4.0,5.0
14.8,0.0781448538754765,5.0,5.0,5.0
13.1,0.22857142857142856,5.0,5.0,5.0
19.5,0.1489841986455982,5.0,5.0,5.0
13.3,0.11126961483594865,5.0,5.0,5.0
16.3,0.04110032362459547,4.0,4.0,4.0
14.0,0.20349761526232116,5.0,4.0,5.0
17.4,0.036,4.0,4.0,5.0
13.9,0.49765258215962443,5.0,5.0,5.0
18.0,0.07296137339055794,5.0,5.0,5.0
15.3,0.15683453237410072,5.0,5.0,5.0
15.9,0.07934585099939431,5.0,5.0,5.0
19.5,0.042638777152051485,5.0,5.0,5.0
16.3,0.04947409427347098,4.0,4.0,5.0
14.3,0.09403107113654947,5.0,5.0,5.0
14.8,0.2706270627062706,5.0,4.0,5.0
16.5,0.1410090556274256,5.0,4.0,5.0
16.3,0.07096774193548387,5.0,5.0,5.0
13.3,0.24375,5.0,5.0,5.0
12.4,0.13428943937418514,5.0,4.0,5.0
16.4,0.11410018552875696,5.0,4.0,5.0
15.7,0.10549645390070922,5.0,5.0,5.0
16.2,0.026960233655358348,4.0,4.0,4.0
13.6,0.12589559877175024,5.0,5.0,5.0
18.2,0.014544243366270679,5.0,5.0,5.0
17.4,0.006967570059941595,4.0,4.0,5.0
13.1,0.4955357142857143,5.0,5.0,5.0
17.0,0.12547892720306514,5.0,5.0,5.0
15.9,0.04363376251788269,4.0,4.0,5.0
9.5,0.45930232558139533,5.0,5.0,5.0
13.4,0.398989898989899,5.0,5.0,5.0
14.6,0.021683204704152886,5.0,5.0,5.0
13.1,0.034544985821087906,4.0,4.0,4.0
16.1,0.472636815920398,5.0,5.0,5.0
15.5,0.20930232558139536,5.0,5.0,5.0
11.3,0.19554848966613672,5.0,5.0,5.0
14.8,0.12719751809720786,5.0,4.0,5.0
14.0,0.25146198830409355,5.0,4.0,5.0
13.0,0.007625345839800257,4.0,4.0,4.0
13.2,0.2161654135338346,5.0,4.0,5.0
11.4,0.4176470588235294,5.0,5.0,5.0
16.9,0.059282371294851796,5.0,5.0,5.0
11.7,0.3425925925925926,5.0,4.0,5.0
16.6,0.04725897920604915,4.0,4.0,5.0
12.5,0.22787610619469026,5.0,5.0,5.0
17.4,0.044998140572703606,4.0,4.0,5.0
15.7,0.019520597100617196,4.0,4.0,4.0
17.2,0.07078584283143372,4.0,4.0,5.0
13.1,0.2928759894459103,5.0,5.0,5.0
18.3,0.37606837606837606,5.0,5.0,5.0
11.1,0.3783783783783784,5.0,5.0,5.0
16.5,0.031190019193857964,5.0,5.0,5.0
10.5,0.046875,4.0,4.0,5.0
18.5,0.008206811653672548,4.0,4.0,5.0
11.7,0.43724696356275305,5.0,5.0,5.0
16.6,0.023536057239691207,4.0,4.0,5.0
11.3,0.2099827882960413,5.0,4.0,5.0
13.4,0.21100917431192662,5.0,4.0,5.0
11.4,0.329608938547486,5.0,5.0,5.0
17.3,0.007506155047138654,5.0,4.0,5.0
14.8,0.15431164901664146,5.0,5.0,5.0
14.7,0.11824324324324324,5.0,5.0,5.0
14.1,0.1679160419790105,5.0,5.0,5.0
12.8,0.24496644295302014,5.0,5.0,5.0
14.9,0.0183123351889833,4.0,4.0,4.0
15.5,0.10007468259895444,4.0,4.0,5.0
13.9,0.1696,5.0,5.0,5.0
14.0,0.006979815129220902,4.0,4.0,5.0
12.7,0.06920980926430517,4.0,4.0,4.0
15.1,0.16580310880829016,5.0,5.0,5.0
16.5,0.0543794105437941,5.0,5.0,5.0
17.2,0.02106766648812712,4.0,4.0,4.0
19.0,0.015532544378698224,4.0,4.0,4.0
12.4,0.38333333333333336,5.0,5.0,5.0
12.9,0.04998000799680128,4.0,4.0,5.0
15.9,0.08333333333333333,5.0,5.0,5.0
15.7,0.058397464916251696,5.0,5.0,5.0
16.5,0.06500328299409061,5.0,5.0,5.0
12.6,0.381294964028777,5.0,5.0,5.0
15.3,0.05113192818110851,5.0,4.0,5.0
11.3,0.25290697674418605,5.0,4.0,5.0
15.3,0.011281433000344471,4.0,4.0,4.0
15.9,0.03158444270425476,4.0,4.0,5.0
12.0,0.32019704433497537,5.0,5.0,5.0
15.5,0.014242115971515769,5.0,4.0,5.0
20.2,0.01566023552994237,4.0,4.0,4.0
16.8,0.03536888643271622,5.0,4.0,5.0
12.6,0.046399406087602076,4.0,4.0,5.0
12.9,0.022614451185879757,4.0,4.0,5.0
13.2,0.028339083292262198,4.0,4.0,4.0
11.6,0.45320197044334976,5.0,5.0,5.0
11.1,0.3333333333333333,5.0,5.0,5.0
15.4,0.04031765424557117,5.0,4.0,5.0
17.5,0.04298801973220578,4.0,4.0,5.0
