fkgl,compression_ratio,coherence,coverage,fluency
10.7,0.4804,50.0,1.0,0.975
10.6,0.4873,17.0,1.0,0.9791
11.2,0.4488,1.4,1.0,0.983
11.6,0.4271,9.0,1.0,0.8975
7.4,0.4445,9.0,1.0,0.8856
9.7,0.423,22.6,1.0,0.9975999999999999
10.3,0.5118,57.4,1.0,0.9586
8.5,0.4519,9.4,1.0,0.9671
6.8,0.4384,2.2,1.0,0.9223999999999999
11.3,0.4531,31.0,1.0,0.9608
9.8,0.4887,5.2,1.0,0.9452
6.7,0.3942,1.6,1.0,0.9204000000000001
8.2,0.4739,1.4,1.0,0.9590000000000001
11.7,0.4597,30.8,1.0,0.9507
14.5,0.479,16.2,1.0,0.7683
2.5,0.2778,2.4,1.0,0.7035
15.4,0.5948,4.2,1.0,0.6918
10.4,0.4447,13.6,1.0,0.929
10.3,0.4519,1.6,1.0,0.9321
8.1,0.4399,11.2,1.0,0.9559000000000001
10.3,0.5907,3.0,1.0,0.9852000000000001
11.5,0.4847,60.2,1.0,0.9547
7.4,0.5758,2.0,1.0,0.8845000000000001
9.6,0.479,5.6,1.0,0.9493
5.5,0.2496,3.6,1.0,0.8879
9.6,0.3571,4.6,1.0,0.8441
10.5,0.3759,6.4,1.0,0.926
8.3,0.3632,1.6,1.0,0.9297
12.9,0.5183,15.2,1.0,0.8651
14.7,0.4692,4.4,1.0,0.7091000000000001
8.2,0.4921,1.6,1.0,0.96
10.2,0.4598,1.4,1.0,0.8809
10.3,0.4653,6.0,1.0,0.9321
10.6,0.4552,17.4,1.0,0.9781
11.0,0.5086,9.8,1.0,0.9769
10.7,0.474,14.6,1.0,0.9218999999999999
13.1,0.4839,7.8,1.0,0.86
3.3,0.3351,2.0,1.0,0.7768999999999999
7.2,0.4512,7.4,1.0,0.8795000000000001
13.8,0.5222,1.6,1.0,0.7323999999999999
11.2,0.4656,6.6,1.0,0.9087
11.5,0.4942,31.0,1.0,0.9547
5.4,0.2028,1.8,1.0,0.7786
6.6,0.1519,3.0,1.0,0.9725
5.2,0.2821,0.8,1.0,0.8277
10.6,0.5193,6.8,1.0,0.9238999999999999
10.1,0.4583,37.4,1.0,0.9913000000000001
10.1,0.5335,2.2,1.0,0.9371
10.4,0.5068,35.0,1.0,0.9842
11.8,0.5155,21.2,1.0,0.9476
10.0,0.4257,28.0,1.0,0.9933
13.2,0.5408,17.4,1.0,0.9111
12.3,0.4871,4.4,1.0,0.9344
12.8,0.5302,28.8,1.0,0.8681
10.7,0.4442,56.4,1.0,0.9209
16.8,0.5655,5.2,1.0,0.7103999999999999
12.1,0.4931,9.0,1.0,0.8854
10.3,0.3488,3.0,1.0,0.8779
8.7,0.3966,5.4,1.0,0.919
12.3,0.4395,8.2,1.0,0.8261000000000001
7.2,0.4263,2.0,1.0,0.9878
10.8,0.4256,10.0,1.0,0.972
7.8,0.4639,8.2,1.0,0.9478
12.2,0.4783,127.8,1.0,0.8823
11.2,0.5081,2.2,1.0,0.8546
14.6,0.4711,1.6,1.0,0.8194
7.7,0.4292,1.6,1.0,0.9458
13.9,0.4644,1.6,1.0,0.8387
11.7,0.5055,3.4,1.0,0.8965
9.1,0.4101,17.2,1.0,0.9813000000000001
10.1,0.5089,2.2,1.0,0.9923
11.9,0.4501,13.0,1.0,0.9436
7.1,0.3744,2.8,1.0,0.8764000000000001
8.4,0.447,9.0,1.0,0.9651
8.7,0.4549,87.0,1.0,0.917
9.6,0.4596,4.2,1.0,0.9493
4.3,0.2432,1.0,1.0,0.7502
7.2,0.4883,11.4,1.0,0.8795000000000001
9.2,0.3804,2.4,1.0,0.9605
13.1,0.4945,11.6,1.0,0.9121
11.4,0.5362,7.6,1.0,0.9036
12.2,0.3805,4.8,1.0,0.774
12.2,0.5112,15.0,1.0,0.8833
8.1,0.4668,47.8,1.0,0.9028
9.2,0.4017,12.6,1.0,0.9853999999999999
10.7,0.4028,16.2,1.0,0.9229
10.1,0.4657,12.6,1.0,0.9913000000000001
8.7,0.4979,11.2,1.0,0.9179999999999999
14.3,0.4901,11.2,1.0,0.7744
12.8,0.5003,7.6,1.0,0.8671
8.3,0.4173,1.8,1.0,0.9069
17.7,0.4948,3.8,1.0,0.6329
6.7,0.4169,6.4,1.0,0.9204000000000001
9.9,0.4039,13.4,1.0,0.9964
10.3,0.3795,3.0,1.0,0.9862
8.2,0.4496,17.6,1.0,0.9059
8.8,0.1616,1.2,1.0,0.8644
10.1,0.4497,9.2,1.0,0.883
9.2,0.375,4.6,1.0,0.9853999999999999
8.2,0.3637,8.0,1.0,0.9048
12.4,0.4796,10.8,1.0,0.9324
12.8,0.5082,11.2,1.0,0.9202
13.3,0.3642,6.6,1.0,0.8539
7.2,0.2431,2.2,1.0,0.9867
8.9,0.4604,3.6,1.0,0.9240999999999999
10.4,0.4314,10.8,1.0,0.9299999999999999
7.9,0.286,3.0,1.0,0.9509000000000001
8.3,0.3431,4.8,1.0,0.9838
12.2,0.5372,5.2,1.0,0.8833
12.4,0.4214,4.6,1.0,0.8231
12.7,0.5349,20.2,1.0,0.8691
13.3,0.5385,3.6,1.0,0.907
9.4,0.4375,40.8,1.0,0.9362999999999999
10.1,0.5073,98.0,1.0,0.9913000000000001
4.8,0.2344,1.6,1.0,0.8155
11.5,0.5374,4.8,1.0,0.9558
12.8,0.5092,12.0,1.0,0.8671
8.6,0.4841,1.4,1.0,0.9226
12.6,0.5191,0.8,1.0,0.8732
12.3,0.4362,28.2,1.0,0.8793
12.6,0.5518,15.6,1.0,0.9253
11.6,0.4677,1.6,1.0,0.8986
5.3,0.1925,4.4,1.0,0.8297
7.3,0.3958,3.8,1.0,0.9367
12.0,0.5263,5.4,1.0,0.8353
7.2,0.488,3.0,1.0,0.8795000000000001
10.8,0.4955,67.4,1.0,0.974
3.2,0.0716,3.8,0.85,0.7208
6.0,0.329,1.6,1.0,0.9020999999999999
11.2,0.3805,9.0,1.0,0.9618
4.7,0.199,2.0,1.0,0.8687
14.1,0.4878,10.8,1.0,0.7794
9.6,0.3616,3.2,1.0,0.8972
12.9,0.454,10.2,1.0,0.864
11.2,0.4655,31.2,1.0,0.9618
10.9,0.4498,8.2,1.0,0.9168000000000001
7.9,0.3681,2.4,1.0,0.9519
8.6,0.2922,1.8,1.0,0.9236
3.0,0.2471,1.6,1.0,0.7167
11.9,0.4729,18.4,1.0,0.9436
11.7,0.5489,13.0,1.0,0.9486
10.9,0.5074,71.2,1.0,0.97
11.6,0.556,1.8,1.0,0.8434
11.0,0.5021,25.6,1.0,0.9689
7.6,0.3905,3.2,1.0,0.8886000000000001
9.7,0.4358,3.2,1.0,0.9472999999999999
8.4,0.4268,2.0,1.0,0.9287
10.3,0.4974,86.8,1.0,0.9862
7.4,0.4628,2.4,1.0,0.8845000000000001
6.7,0.4246,4.8,1.0,0.9194
7.4,0.3926,4.2,1.0,0.9377
8.3,0.2438,2.4,1.0,0.9297
13.3,0.5355,25.6,1.0,0.9079999999999999
10.3,0.4773,5.6,1.0,0.9862
8.7,0.3918,3.8,1.0,0.9722
12.5,0.4972,59.8,1.0,0.9294
9.8,0.4165,10.8,1.0,0.9442
10.8,0.4399,3.2,1.0,0.974
13.8,0.538,8.4,1.0,0.8959
9.9,0.4391,28.6,1.0,0.9974000000000001
10.1,0.4845,38.6,1.0,0.9923
4.6,0.1697,2.0,1.0,0.8104
12.8,0.4722,11.6,1.0,0.8671
9.7,0.323,7.6,1.0,0.9986
8.3,0.382,12.2,1.0,0.9089
11.3,0.5219,9.0,1.0,0.9057
3.4,0.2339,1.8,0.95,0.7258
11.7,0.4637,10.8,1.0,0.9507
11.3,0.4377,1.8,1.0,0.9057
12.0,0.5068,47.4,1.0,0.9426
11.8,0.4531,17.2,1.0,0.8935
16.8,0.5426,1.8,1.0,0.6021000000000001
10.7,0.5182,46.4,1.0,0.9761
11.1,0.4979,36.2,1.0,0.9659
10.4,0.4947,18.0,1.0,0.9842
9.9,0.4442,14.0,1.0,0.9953
12.2,0.509,21.8,1.0,0.9375
9.9,0.4784,19.8,1.0,0.9974000000000001
15.3,0.4894,1.0,1.0,0.8031
7.5,0.4267,1.8,1.0,0.9939
11.6,0.4612,14.2,1.0,0.8996
