fkgl,compression_ratio,coherence,coverage,fluency
9.6,0.031230863441518677,2.0,2.0,3.0
14.4,0.09911894273127753,3.0,2.0,4.0
5.6,0.01892744479495268,2.0,2.0,3.0
14.0,0.048451151707704525,4.0,3.0,4.0
14.0,0.04852320675105485,2.0,2.0,3.0
11.5,0.016754576481538937,2.0,2.0,3.0
9.9,0.00549687432636344,3.0,2.0,4.0
15.0,0.02497398543184183,3.0,3.0,4.0
5.2,0.011968880909634948,2.0,2.0,3.0
11.7,0.020123203285420943,2.0,2.0,3.0
9.4,0.024775962045334738,3.0,3.0,4.0
10.5,0.018241517694272163,3.0,3.0,4.0
12.7,0.040025412960609914,4.0,3.0,4.0
7.1,0.11190476190476191,4.0,3.0,4.0
14.0,0.04853273137697517,2.0,2.0,3.0
5.1,0.06562054208273894,2.0,2.0,3.0
10.3,0.017475728155339806,3.0,2.0,4.0
7.3,0.07790143084260731,2.0,2.0,3.0
8.5,0.011428571428571429,2.0,2.0,3.0
6.9,0.14553990610328638,2.0,2.0,3.0
9.9,0.03719599427753934,1.0,1.0,1.0
7.2,0.07482014388489208,2.0,2.0,3.0
11.4,0.03210175651120533,3.0,3.0,4.0
9.8,0.02011263073209976,3.0,3.0,4.0
4.6,0.018309310479158552,2.0,2.0,3.0
12.1,0.04251839738348324,3.0,2.0,4.0
10.7,0.14521452145214522,4.0,3.0,4.0
7.8,0.07503234152652005,4.0,3.0,4.0
5.5,0.025806451612903226,2.0,2.0,3.0
5.3,0.08958333333333333,2.0,2.0,3.0
7.3,0.05215123859191656,3.0,3.0,4.0
9.9,0.04081632653061224,2.0,2.0,3.0
15.2,0.038120567375886524,4.0,3.0,4.0
6.5,0.01011008762075938,1.0,1.0,2.0
6.4,0.033776867963152504,1.0,1.0,2.0
7.5,0.004552015099367159,2.0,1.0,3.0
9.8,0.0034325528971771097,3.0,3.0,4.0
11.1,0.26785714285714285,2.0,2.0,3.0
11.6,0.035440613026819924,3.0,2.0,4.0
7.2,0.01430615164520744,2.0,2.0,3.0
12.6,0.2558139534883721,3.0,3.0,4.0
11.9,0.2222222222222222,4.0,3.0,4.0
14.3,0.008820286659316428,3.0,3.0,4.0
12.7,0.009538540861046661,1.0,1.0,2.0
6.8,0.1791044776119403,3.0,2.0,4.0
3.8,0.06976744186046512,2.0,2.0,3.0
10.6,0.07472178060413355,4.0,3.0,4.0
8.7,0.052740434332988625,3.0,3.0,4.0
9.6,0.11306042884990253,3.0,3.0,4.0
9.8,0.003374046831770025,2.0,2.0,3.0
8.9,0.06578947368421052,2.0,2.0,3.0
6.7,0.20588235294117646,3.0,2.0,4.0
13.3,0.0202808112324493,4.0,3.0,4.0
15.4,0.2037037037037037,5.0,4.0,5.0
16.5,0.01776937618147448,2.0,2.0,3.0
4.4,0.084070796460177,2.0,2.0,3.0
11.3,0.017478616586091483,2.0,2.0,3.0
13.1,0.006315487297258504,3.0,3.0,4.0
5.9,0.03059388122375525,2.0,2.0,3.0
12.3,0.12137203166226913,3.0,2.0,4.0
7.5,0.16666666666666666,3.0,3.0,4.0
9.2,0.1945945945945946,4.0,3.0,4.0
11.4,0.014875239923224568,3.0,3.0,4.0
10.1,0.011051829268292682,1.0,1.0,2.0
18.2,0.003556285049924771,3.0,3.0,4.0
10.7,0.23076923076923078,4.0,4.0,5.0
10.1,0.013180192054227076,3.0,3.0,4.0
6.1,0.06196213425129088,2.0,2.0,3.0
5.6,0.06605504587155964,2.0,2.0,3.0
9.5,0.2122905027932961,3.0,2.0,4.0
16.7,0.0034828559418723353,4.0,3.0,4.0
4.6,0.07564296520423601,3.0,2.0,4.0
3.5,0.06587837837837837,2.0,2.0,3.0
5.9,0.05997001499250375,2.0,2.0,3.0
8.5,0.174496644295302,4.0,3.0,4.0
10.0,0.006299443305010255,3.0,3.0,4.0
5.8,0.0351008215085885,2.0,2.0,3.0
7.3,0.1072,4.0,3.0,4.0
5.0,0.0026410111299754765,3.0,2.0,4.0
6.7,0.02561307901907357,2.0,2.0,3.0
9.2,0.07124352331606218,4.0,3.0,4.0
15.2,0.0203403902034039,2.0,2.0,3.0
16.0,0.008391358685948938,3.0,2.0,4.0
13.1,0.004807692307692308,2.0,2.0,3.0
13.0,0.2111111111111111,2.0,2.0,3.0
12.4,0.020791683326669332,2.0,2.0,3.0
11.9,0.0389344262295082,3.0,3.0,4.0
11.9,0.019918515165233137,4.0,3.0,4.0
7.0,0.03282994090610637,2.0,2.0,3.0
