fkgl,compression_ratio,coherence,coverage,fluency
9.6,0.019223520542781758,3.0,3.0,4.0
13.7,0.21875,3.0,2.0,4.0
13.1,0.022900763358778626,3.0,2.0,4.0
10.1,0.0460772104607721,2.0,2.0,3.0
21.6,0.020376778162245292,3.0,2.0,4.0
7.0,0.03195488721804511,3.0,2.0,4.0
12.3,0.023517883390494855,2.0,2.0,3.0
14.4,0.0043814673254404775,3.0,3.0,4.0
6.0,0.060781476121562955,3.0,2.0,4.0
8.7,0.048409405255878286,3.0,3.0,4.0
8.1,0.007677941481635194,2.0,2.0,3.0
13.8,0.0390625,2.0,2.0,3.0
11.4,0.019654714475431607,4.0,3.0,4.0
13.6,0.30718954248366015,4.0,3.0,4.0
5.5,0.1210592686002522,3.0,3.0,4.0
12.9,0.0199055330634278,3.0,2.0,4.0
10.3,0.08031496062992126,4.0,3.0,4.0
15.0,0.03636363636363636,3.0,2.0,4.0
13.6,0.027790861987753178,3.0,2.0,4.0
14.2,0.01729200652528548,3.0,3.0,4.0
3.9,0.062360801781737196,3.0,3.0,4.0
13.6,0.014949714596357706,3.0,2.0,4.0
14.8,0.03202614379084967,3.0,2.0,4.0
3.4,0.12352941176470589,4.0,3.0,4.0
13.8,0.2638888888888889,3.0,2.0,4.0
18.5,0.2743362831858407,4.0,3.0,4.0
3.0,0.2391304347826087,3.0,2.0,4.0
10.3,0.05507246376811594,3.0,2.0,4.0
6.3,0.09255079006772009,2.0,2.0,3.0
8.3,0.044096728307254626,2.0,2.0,3.0
10.6,0.03367697594501718,3.0,3.0,4.0
15.0,0.018379281537176273,2.0,2.0,3.0
13.7,0.05614567526555387,4.0,3.0,4.0
15.8,0.09404388714733543,4.0,3.0,4.0
7.7,0.17842323651452283,4.0,3.0,4.0
5.2,0.15486725663716813,2.0,2.0,3.0
5.4,0.09326424870466321,3.0,2.0,4.0
12.5,0.09645669291338582,3.0,2.0,4.0
13.0,0.09036144578313253,4.0,3.0,4.0
10.4,0.004873477038425492,3.0,2.0,4.0
12.7,0.054764512595837894,2.0,2.0,3.0
10.7,0.034854771784232366,4.0,3.0,4.0
6.2,0.003516643424483114,3.0,3.0,4.0
10.9,0.016160819865983445,3.0,2.0,4.0
12.2,0.0047715325515568134,3.0,2.0,4.0
4.2,0.15384615384615385,4.0,3.0,4.0
13.6,0.004288567735871225,4.0,3.0,4.0
19.3,0.008264462809917356,2.0,2.0,3.0
14.0,0.007843765007203457,4.0,3.0,4.0
10.7,0.022764227642276424,2.0,2.0,3.0
11.8,0.00586636142509658,3.0,3.0,4.0
5.5,0.1079136690647482,3.0,2.0,4.0
8.5,0.010606363818290974,2.0,2.0,3.0
11.1,0.009119332985930172,2.0,2.0,3.0
8.1,0.0027095583996310387,2.0,2.0,3.0
16.4,0.03028972783143108,3.0,3.0,4.0
8.7,0.0208851317752362,2.0,2.0,3.0
11.2,0.012203166226912929,4.0,3.0,4.0
8.5,0.18518518518518517,3.0,3.0,4.0
12.5,0.08452535760728218,3.0,3.0,4.0
8.1,0.014218009478672985,2.0,2.0,3.0
25.1,0.03625954198473282,4.0,3.0,4.0
9.0,0.02043478260869565,3.0,2.0,4.0
13.2,0.009547829219960368,3.0,3.0,4.0
20.3,0.05006501950585176,3.0,3.0,4.0
7.6,0.022965551672491265,2.0,2.0,3.0
7.4,0.005755831566192063,2.0,2.0,3.0
11.5,0.012523314681588063,2.0,2.0,3.0
7.6,0.11707317073170732,3.0,2.0,4.0
14.2,0.026822558459422285,3.0,2.0,4.0
9.2,0.028976572133168926,2.0,2.0,3.0
15.8,0.01670843776106934,4.0,3.0,4.0
10.6,0.005651846269781462,4.0,4.0,4.0
12.3,0.03227975790181574,2.0,2.0,3.0
7.3,0.2465753424657534,4.0,3.0,4.0
8.6,0.0077616077616077615,2.0,2.0,3.0
13.0,0.06256742179072276,3.0,3.0,4.0
20.5,0.13692946058091288,4.0,3.0,4.0
9.2,0.25217391304347825,4.0,3.0,4.0
16.8,0.00896551724137931,4.0,3.0,4.0
8.0,0.009261458085965329,2.0,2.0,3.0
6.7,0.1623931623931624,3.0,2.0,4.0
11.1,0.02708803611738149,3.0,2.0,4.0
12.8,0.02372093023255814,3.0,2.0,4.0
6.6,0.1297071129707113,3.0,2.0,4.0
4.9,0.021212121212121213,2.0,2.0,3.0
13.6,0.05046728971962617,1.0,1.0,2.0
7.0,0.002425712553062462,2.0,3.0,3.0
8.6,0.2597402597402597,3.0,3.0,4.0
14.6,0.06289308176100629,3.0,2.0,4.0
4.6,0.0905982905982906,3.0,2.0,4.0
7.9,0.35714285714285715,2.0,2.0,3.0
15.2,0.0479394449116905,3.0,2.0,4.0
8.1,0.21052631578947367,3.0,2.0,4.0
10.5,0.013513513513513514,2.0,2.0,3.0
9.5,0.052830188679245285,3.0,2.0,4.0
14.6,0.13089005235602094,4.0,3.0,4.0
14.6,0.1875,4.0,3.0,4.0
11.3,0.04712939160239932,2.0,2.0,3.0
10.4,0.015158371040723982,2.0,2.0,3.0
7.5,0.03399076793957197,3.0,3.0,4.0
10.7,0.011470708725931995,3.0,2.0,4.0
16.2,0.033190578158458245,4.0,3.0,4.0
7.2,0.2810810810810811,2.0,2.0,3.0
12.6,0.04713804713804714,3.0,2.0,4.0
20.1,0.1724137931034483,3.0,2.0,4.0
5.5,0.04240882103477523,3.0,2.0,4.0
16.5,0.0051185344827586205,2.0,2.0,3.0
12.1,0.20279720279720279,4.0,3.0,4.0
5.2,0.08833922261484099,2.0,2.0,3.0
13.8,0.24786324786324787,4.0,3.0,4.0
11.3,0.03607382550335571,3.0,2.0,4.0
7.3,0.006713018460800768,3.0,2.0,4.0
11.3,0.11280487804878049,4.0,3.0,4.0
10.6,0.015174976772994736,3.0,3.0,4.0
8.0,0.012853470437017995,2.0,2.0,3.0
10.4,0.011321491313683388,2.0,2.0,3.0
12.8,0.014664040271394178,3.0,3.0,4.0
13.4,0.04259094942324756,3.0,3.0,4.0
7.4,0.008852306258735829,3.0,3.0,4.0
14.6,0.0066298342541436465,3.0,3.0,4.0
14.2,0.04129263913824058,3.0,2.0,4.0
8.5,0.024054982817869417,3.0,2.0,4.0
9.1,0.08527131782945736,3.0,2.0,4.0
6.0,0.037940379403794036,2.0,2.0,3.0
11.3,0.021189336978810664,2.0,2.0,3.0
5.6,0.20526315789473684,2.0,2.0,3.0
15.0,0.03375959079283888,3.0,3.0,4.0
3.8,0.03263403263403263,2.0,2.0,3.0
7.1,0.001565395182416459,2.0,2.0,3.0
8.0,0.20521172638436483,4.0,3.0,4.0
10.4,0.11316397228637413,3.0,2.0,4.0
7.2,0.15450643776824036,3.0,3.0,4.0
12.3,0.1423728813559322,4.0,3.0,4.0
6.8,0.0423861852433281,2.0,2.0,3.0
18.5,0.012408526885141585,3.0,2.0,4.0
7.0,0.14590747330960854,4.0,3.0,4.0
10.5,0.018922852983988356,3.0,3.0,4.0
7.5,0.16587677725118483,3.0,3.0,4.0
8.5,0.02037147992810066,3.0,2.0,4.0
7.9,0.0025564550489987218,3.0,2.0,4.0
8.7,0.0693196405648267,3.0,3.0,4.0
